gbifID;datasetKey;occurrenceID;scientificName;verbatimScientificName;locality;stateProvince;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;eventDate;basisOfRecord;institutionCode;collectionCode;catalogNumber;identifiedBy;dateIdentified;license;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702382348;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:62192;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Myr N for Berg, 2 km E for Stavsjø. Ekstremrik myr påvirket av tidligere torvtekt;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8019;10.8807;71.0;;310.0;;1992-06-18T00:00:00Z;PRESERVED_SPECIMEN;O;V;62192;R. Elven;2007-10-12T00:00:00Z;CC_BY_4_0;Reidar Haugan;;;2019-09-27T08:09:40.453Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702279494;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:43532;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Gaupen, nordenden av det nordre Sautjernet ekstremrik myr;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.863;10.8107;71.0;;225.0;;1990-07-01T00:00:00Z;PRESERVED_SPECIMEN;O;V;43532;R. Elven;2007-10-12T00:00:00Z;CC_BY_4_0;Reidar Haugan;;;2019-09-27T08:08:05.392Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702194184;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:285390;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Gaupen, nordenden av det nordre Sautjernet, ekstremrik myr;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8645;10.8109;71.0;;225.0;;1990-07-01T00:00:00Z;PRESERVED_SPECIMEN;O;V;285390;R. Elven;2007-10-12T00:00:00Z;CC_BY_4_0;Reidar Haugan;;;2019-09-27T08:06:50.657Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701614850;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:231204;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Deset, ved den øverste av de to tjønnene nedenfor Tallrustbua, spredt på intermediærmyr ved innløpsbekken i Ø-enden;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.2816;11.486;71.0;;280.0;;1997-08-15T00:00:00Z;PRESERVED_SPECIMEN;O;V;231204;R. Elven;2015-01-01T00:00:00Z;CC_BY_4_0;Anders Often;;;2019-09-27T08:06:17.423Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702244316;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:379555;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Tolga: Austa, Vingelen.;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;62.4199;10.8354;;;;;2011-08-24T00:00:00Z;PRESERVED_SPECIMEN;O;V;379555;Reidar Elven;2012-01-01T00:00:00Z;CC_BY_4_0;Bjørn Harald Larsen;;;2019-09-27T08:07:35.874Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702230950;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:34944;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Sautj.;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8581;10.8132;707.0;;;;1958-08-12T00:00:00Z;PRESERVED_SPECIMEN;O;V;34944;Reidar Elven;1994-01-01T00:00:00Z;CC_BY_4_0;Finn Wischmann;;;2019-09-27T08:07:20.793Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702182951;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:268108;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Ringsaker. Gaupen, Herramtjernet. Ekstremrik myr på tjernets N-side;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.98132;10.78957;36758.0;;;;2004-07-03T00:00:00Z;PRESERVED_SPECIMEN;O;V;268108;Reidar Elven;2011-05-01T00:00:00Z;CC_BY_4_0;Tore Berg, Torbjørn Kornstad;;;2019-09-27T08:06:40.661Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702002099;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:147648;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;"Engerdal: Ulvåkjølen; setermyra N for Sundsetra";Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.8249;11.7997;71.0;;655.0;;2002-07-09T00:00:00Z;PRESERVED_SPECIMEN;O;V;147648;Reidar Elven;;CC_BY_4_0;Leif Galten;;;2019-09-27T08:04:17.627Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701843674;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:300661;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Ø. Rendalen hd.: Dalside mellom Røbekken og Trønneskampen øverst i dalsiden, ved røbekken;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.8793;11.0598;206.0;;;;1960-07-26T00:00:00Z;PRESERVED_SPECIMEN;O;V;300661;Reidar Elven;2001-01-01T00:00:00Z;CC_BY_4_0;Rolf Berg;;;2019-09-27T08:06:59.953Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701842953;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:298093;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillebo. Odden SV for Tjernli;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.8744;12.1377;707.0;;670.0;;2001-07-16T00:00:00Z;PRESERVED_SPECIMEN;O;V;298093;Reidar Elven;2001-01-01T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-27T08:06:57.196Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701835523;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:268111;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Ringsaker. Gaupen, Herramtjernet. Ekstremrik myr på tjernets N-side;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.98132;10.78957;36758.0;;;;2004-07-03T00:00:00Z;PRESERVED_SPECIMEN;O;V;268111;Reidar Elven;2011-05-01T00:00:00Z;CC_BY_4_0;Tore Berg, Torbjørn Kornstad;;;2019-09-27T08:06:40.559Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701637059;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:323874;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Engerdal: Stormyra V for Bjørbekkåsen;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.7713;11.6905;1.0;;675.0;;2005-09-04T00:00:00Z;PRESERVED_SPECIMEN;O;V;323874;Reidar Elven;2005-11-01T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-27T08:07:08.988Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701295697;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:48844;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Snerta, V-siden av Trysilelva;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.6977;11.7135;707.0;;545.0;;1998-08-22T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;48844;Reidar Elven;2009-11-01T00:00:00Z;CC_BY_4_0;Eli Fremstad;;;2019-09-20T17:27:07.358Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701283184;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:254602;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Skarptrolltjønna, SV-bredden;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.9324;11.9883;1.0;;690.0;;2012-07-29T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;254602;Reidar Elven;2012-07-29T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.489Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701224466;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:54873;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Ø. f. Lillebo [= Litlbu];Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8748;12.1567;707.0;;;;1970-07-08T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;54873;Reidar Elven;2009-11-01T00:00:00Z;CC_BY_4_0;Asbjørn Moen, Berit Forbord Moen;;;2019-09-20T17:27:07.351Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187116785;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:54881;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;N. f. Munksjøen;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.198;12.0236;71.0;;590.0;;1974-07-26T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;54881;Reidar Elven;2009-11-01T00:00:00Z;CC_BY_4_0;Asbjørn Moen, Eigil Forbord;;;2019-09-20T17:27:06.433Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20655627;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:35153;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;myr N for Harrsjøvollen;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.8785;11.0444;707.0;;690.0;;1960-08-01T00:00:00Z;PRESERVED_SPECIMEN;O;V;35153;Reidar Elven;1994-01-01T00:00:00Z;CC_BY_4_0;Finn Wischmann;;;2019-09-27T08:07:22.064Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977820641;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:352854;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Tolga. Glåma rett NØ for Storkvennan;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;62.3762;10.9111;71.0;;;;2018-06-22T00:00:00Z;PRESERVED_SPECIMEN;O;V;352854;Reidar Elven, Eli Fremstad;2018-06-22T00:00:00Z;CC_BY_4_0;Reidar Elven, Eli Fremstad;;;2019-09-27T08:07:24.643Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702383502;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:62384;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;mellom tjern W for Herram og Sautjernet ekstremrik myr;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8612;10.8106;71.0;;230.0;;1992-08-10T00:00:00Z;PRESERVED_SPECIMEN;O;V;62384;Reidar Haugan;1992-08-10T00:00:00Z;CC_BY_4_0;Reidar Haugan;;;2019-09-27T08:09:39.484Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701829074;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:238261;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stavsjø.;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8047;10.8838;707.0;;;;1984-06-28T00:00:00Z;PRESERVED_SPECIMEN;O;V;238261;Reidar Haugan;1984-06-28T00:00:00Z;CC_BY_4_0;Reidar Haugan;;;2019-09-27T08:06:26.762Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701723376;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:94096;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Furuberget naturreservat;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.819;11.0316;707.0;;210.0;10.0;1994-07-10T00:00:00Z;PRESERVED_SPECIMEN;O;V;94096;Reidar Haugan;1994-07-10T00:00:00Z;CC_BY_4_0;Reidar Haugan;;;2019-09-27T08:10:24.129Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701320672;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:32734;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Tromsdalen, S-siden av Kaldvassmyra;Nord-Trøndelag;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.721;11.5861;7.0;;180.0;;2011-07-02T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;32734;Kjell Ivar Flatberg;2012-02-15T00:00:00Z;CC_BY_4_0;Eli Fremstad;;;2019-09-20T17:27:06.844Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187118918;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:316208;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Kaldvassmyra;Nord-Trøndelag;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.7216;11.5845;71.0;;140.0;;1993-10-05T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;316208;Kjell Ivar Flatberg;1993-10-05T00:00:00Z;CC_BY_4_0;Kjell Ivar Flatberg;;;2019-09-20T17:27:06.436Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701966982;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94341;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Kaldvassmyra (275);Nord-Trøndelag;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.7213;11.586;100.0;;;;2014-07-17T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94341;Malene Østreng Nygård, Kjell Ivar Flatberg, Mika Bendiksby;2014-07-17T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Kjell Ivar Flatberg, Mika Bendiksby;;;2019-09-20T17:27:06.844Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701330543;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94340;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Kaldvassmyra (275);Nord-Trøndelag;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;63.7213;11.586;100.0;;;;2014-07-17T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94340;Malene Østreng Nygård, Kjell Ivar Flatberg, Mika Bendiksby;2014-07-17T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Kjell Ivar Flatberg, Mika Bendiksby;;;2019-09-20T17:27:06.482Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
